0.0000
0.0000
0.1886
0.0000
0.2926
0.0000
0.0136
0.0000
0.0000
0.0772
0.2170
0.0968
0.0000
0.0000
0.1646
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.1378
0.0000
0.0418
0.0000
